order_id,order_date,customer_id,customer_name,customer_segment,region,city,category,subcategory,product_name,sales_person,quantity,unit_price,discount,sales,profit,payment_method,year,month_number,month_name,year_month,quarter,profit_margin,discount_amount,sales_band
ORD-10396,2025-04-15,CUST-1237,Customer 1035,Small Business,Sabaragamuwa,Ratnapura,Groceries,Snacks,Chocolate,Sachini Perera,2,684.25,0.1,1231.66,227.64,Bank Transfer,2025,4,April,2025-04,Q2,0.18482373382264583,136.85,Low
ORD-10397,2024-05-22,CUST-1407,Customer 1211,Small Business,North Western,Puttalam,Groceries,Snacks,Biscuits,Nimal Perera,6,828.05,0.1,4471.48,556.51,Digital Wallet,2024,5,May,2024-05,Q2,0.12445767396924509,496.8299999999999,Low
ORD-10398,2024-04-01,CUST-1034,Customer 1345,Corporate,Eastern,Ampara,Fashion,Kids,Backpack,Dilan Jayasinghe,1,10811.67,0.0,10811.67,1230.67,Bank Transfer,2024,4,April,2024-04,Q2,0.11382792852538046,0.0,Medium
ORD-10399,2024-12-19,CUST-1244,Customer 1274,Small Business,Eastern,Batticaloa,Electronics,Accessories,Bluetooth Speaker,Sachini Perera,5,135562.29,0.0,677811.44,141099.28,Bank Transfer,2024,12,December,2024-12,Q4,0.20816892674458254,0.0,Premium
ORD-10400,2025-12-27,CUST-1209,Customer 1272,Consumer,Sabaragamuwa,Ratnapura,Groceries,Beverages,Mineral Water,Dilan Jayasinghe,4,2090.39,0.15,7107.34,967.98,Bank Transfer,2025,12,December,2025-12,Q4,0.13619441309969693,1254.234,Low
ORD-10401,2024-02-20,CUST-1426,Customer 1109,Small Business,Southern,Matara,Fashion,Kids,School Shoes,Dilan Jayasinghe,7,8903.11,0.1,56089.6,10776.22,Bank Transfer,2024,2,February,2024-02,Q1,0.19212509984025558,6232.177000000001,High
ORD-10402,2025-10-26,CUST-1298,Customer 1397,Consumer,North Western,Kurunegala,Electronics,Mobile Phones,Nokia G42,Nimal Perera,2,55347.11,0.0,110694.22,12203.08,Card,2025,10,October,2025-10,Q4,0.11024134774155327,0.0,High
ORD-10403,2025-11-28,CUST-1279,Customer 1103,Small Business,Northern,Kilinochchi,Electronics,Laptops,HP Pavilion,Kasun Silva,4,116012.12,0.1,417643.62,55272.74,Bank Transfer,2025,11,November,2025-11,Q4,0.13234426997831308,46404.848,Premium
ORD-10404,2025-07-28,CUST-1183,Customer 1209,Corporate,Central,Matale,Electronics,Accessories,USB-C Hub,Nimal Perera,7,29414.79,0.0,205903.51,20646.49,Bank Transfer,2025,7,July,2025-07,Q3,0.1002726471248596,0.0,Premium
ORD-10405,2024-07-08,CUST-1374,Customer 1340,Small Business,North Western,Kurunegala,Electronics,Laptops,Dell Inspiron,Sachini Perera,5,151715.44,0.05,720648.35,94825.13,Card,2024,7,July,2024-07,Q3,0.13158308070780986,37928.86,Premium
ORD-10406,2024-05-04,CUST-1217,Customer 1439,Consumer,Northern,Vavuniya,Electronics,Accessories,Wireless Mouse,Kasun Silva,5,60302.74,0.1,271362.31,71972.42,Digital Wallet,2024,5,May,2024-05,Q2,0.2652262946906665,30151.370000000003,Premium
ORD-10407,2024-05-29,CUST-1232,Customer 1179,Consumer,Western,Colombo,Home & Living,Appliances,Water Heater,Nimal Perera,3,17990.7,0.0,53972.09,4009.48,Bank Transfer,2024,5,May,2024-05,Q2,0.07428802553319688,0.0,High
ORD-10408,2024-11-09,CUST-1409,Customer 1006,Corporate,Sabaragamuwa,Ratnapura,Groceries,Household,Dish Wash,Nimal Perera,2,1686.72,0.15,2867.42,682.46,Card,2024,11,November,2024-11,Q4,0.23800489638769348,506.01599999999996,Low
ORD-10409,2025-07-23,CUST-1284,Customer 1387,Corporate,Northern,Jaffna,Electronics,Mobile Phones,iPhone 13,Tharushi Fernando,2,208565.01,0.1,375417.01,70400.97,Card,2025,7,July,2025-07,Q3,0.18752738454765275,41713.00200000001,Premium
ORD-10410,2024-12-07,CUST-1276,Customer 1112,Small Business,Northern,Jaffna,Home & Living,Kitchen,Rice Cooker,Sachini Perera,3,14258.6,0.1,38498.23,8197.18,Card,2024,12,December,2024-12,Q4,0.21292355518682288,4277.580000000001,Medium
ORD-10411,2024-10-31,CUST-1246,Customer 1237,Corporate,Northern,Kilinochchi,Home & Living,Appliances,Vacuum Cleaner,Ishara Madushan,6,13798.33,0.1,74510.96,7494.87,Digital Wallet,2024,10,October,2024-10,Q4,0.100587484042616,8278.998,High
ORD-10412,2025-11-22,CUST-1178,Customer 1063,Consumer,Sabaragamuwa,Ratnapura,Electronics,Mobile Phones,Redmi Note 13,Ishara Madushan,7,161232.72,0.0,1128629.03,273196.96,Digital Wallet,2025,11,November,2025-11,Q4,0.24206090109165454,0.0,Premium
ORD-10413,2025-11-12,CUST-1099,Customer 1116,Corporate,Southern,Matara,Fashion,Men,Denim Jeans,Sachini Perera,4,9216.96,0.2,29494.28,7308.47,Cash,2025,11,November,2025-11,Q4,0.24779279236516372,7373.567999999999,Medium
ORD-10414,2024-02-23,CUST-1206,Customer 1335,Small Business,Central,Nuwara Eliya,Fashion,Kids,Kids T-Shirt,Tharushi Fernando,6,7298.11,0.1,39409.8,3486.14,Card,2024,2,February,2024-02,Q1,0.08845870824008241,4378.866,Medium
ORD-10415,2025-03-19,CUST-1352,Customer 1189,Corporate,Eastern,Ampara,Home & Living,Appliances,Water Heater,Sachini Perera,7,58691.33,0.0,410839.31,113113.06,Cash,2025,3,March,2025-03,Q1,0.2753219014022782,0.0,Premium
ORD-10416,2025-09-04,CUST-1415,Customer 1192,Consumer,Sabaragamuwa,Ratnapura,Groceries,Snacks,Biscuits,Dilan Jayasinghe,6,1464.29,0.05,8346.43,926.89,Cash,2025,9,September,2025-09,Q3,0.11105227025207184,439.28700000000003,Low
ORD-10417,2024-09-20,CUST-1340,Customer 1085,Corporate,Eastern,Batticaloa,Fashion,Women,Floral Dress,Ishara Madushan,5,7865.48,0.05,37361.05,9340.86,Digital Wallet,2024,9,September,2024-09,Q3,0.25001599259121465,1966.37,Medium
ORD-10418,2024-02-22,CUST-1130,Customer 1132,Consumer,Southern,Hambantota,Home & Living,Furniture,Office Chair,Ishara Madushan,5,19048.44,0.05,90480.07,15426.89,Cash,2024,2,February,2024-02,Q1,0.17050042070038185,4762.11,High
ORD-10419,2025-07-25,CUST-1165,Customer 1201,Corporate,Western,Gampaha,Home & Living,Kitchen,Rice Cooker,Ishara Madushan,5,64201.76,0.0,321008.78,20963.49,Bank Transfer,2025,7,July,2025-07,Q3,0.06530503620492872,0.0,Premium
ORD-10420,2025-09-11,CUST-1251,Customer 1366,Consumer,North Western,Puttalam,Groceries,Household,Floor Cleaner,Sachini Perera,5,2686.65,0.0,13433.26,3100.08,Card,2025,9,September,2025-09,Q3,0.23077644592600752,0.0,Medium
ORD-10421,2024-01-05,CUST-1032,Customer 1161,Consumer,Southern,Galle,Fashion,Men,Denim Jeans,Ishara Madushan,1,8433.0,0.05,8011.35,1135.61,Bank Transfer,2024,1,January,2024-01,Q1,0.14175014198605726,421.65000000000003,Low
ORD-10422,2024-04-12,CUST-1113,Customer 1013,Small Business,Northern,Vavuniya,Electronics,Laptops,ASUS VivoBook,Kasun Silva,4,60775.89,0.0,243103.57,56904.98,Cash,2024,4,April,2024-04,Q2,0.2340771054904706,0.0,Premium
ORD-10423,2024-07-14,CUST-1286,Customer 1250,Small Business,Central,Kandy,Groceries,Beverages,Mineral Water,Ishara Madushan,2,4121.59,0.15,7006.71,1564.16,Cash,2024,7,July,2024-07,Q3,0.223237439540098,1236.477,Low
ORD-10424,2024-12-15,CUST-1305,Customer 1052,Small Business,Southern,Hambantota,Home & Living,Kitchen,Rice Cooker,Kasun Silva,2,84084.92,0.1,151352.86,17126.68,Cash,2024,12,December,2024-12,Q4,0.11315729349283524,16816.984,Premium
ORD-10425,2024-02-16,CUST-1128,Customer 1020,Consumer,Central,Matale,Fashion,Kids,Backpack,Tharushi Fernando,2,7005.74,0.05,13310.9,1316.33,Card,2024,2,February,2024-02,Q1,0.09889113433351614,700.5740000000001,Medium
ORD-10426,2025-10-17,CUST-1439,Customer 1316,Corporate,North Western,Puttalam,Electronics,Mobile Phones,iPhone 13,Tharushi Fernando,3,12124.37,0.0,36373.11,3598.95,Cash,2025,10,October,2025-10,Q4,0.09894534726340419,0.0,Medium
ORD-10427,2024-09-25,CUST-1158,Customer 1112,Small Business,Southern,Hambantota,Electronics,Laptops,ASUS VivoBook,Tharushi Fernando,3,87560.74,0.1,236414.0,38901.73,Cash,2024,9,September,2024-09,Q3,0.16454918067457935,26268.222000000005,Premium
ORD-10428,2025-01-04,CUST-1403,Customer 1057,Corporate,Northern,Vavuniya,Home & Living,Furniture,Study Desk,Nimal Perera,2,27441.43,0.1,49394.57,4028.29,Cash,2025,1,January,2025-01,Q1,0.08155329624288661,5488.286,Medium
ORD-10429,2025-09-27,CUST-1277,Customer 1437,Consumer,Central,Nuwara Eliya,Electronics,Mobile Phones,Galaxy A15,Nimal Perera,4,16317.67,0.0,65270.68,6445.6,Digital Wallet,2025,9,September,2025-09,Q3,0.0987518438600609,0.0,High
ORD-10430,2024-04-15,CUST-1187,Customer 1023,Small Business,Southern,Matara,Home & Living,Kitchen,Rice Cooker,Sachini Perera,4,42593.8,0.15,144818.94,27510.85,Digital Wallet,2024,4,April,2024-04,Q2,0.1899672100900614,25556.280000000002,High
ORD-10431,2025-10-31,CUST-1147,Customer 1002,Corporate,Central,Matale,Home & Living,Furniture,Bookshelf,Nimal Perera,7,26303.11,0.05,174915.7,33829.92,Bank Transfer,2025,10,October,2025-10,Q4,0.19340699548411033,9206.088500000002,Premium
ORD-10432,2025-10-20,CUST-1058,Customer 1198,Small Business,Western,Kalutara,Electronics,Mobile Phones,Redmi Note 13,Nimal Perera,2,52408.9,0.05,99576.92,22027.5,Digital Wallet,2025,10,October,2025-10,Q4,0.22121089907179295,5240.89,High
ORD-10433,2025-10-18,CUST-1036,Customer 1109,Consumer,Western,Gampaha,Fashion,Women,Sandals,Ishara Madushan,3,1868.83,0.2,4485.2,1236.6,Digital Wallet,2025,10,October,2025-10,Q4,0.27570676892892176,1121.298,Low
ORD-10434,2024-04-29,CUST-1334,Customer 1413,Small Business,Western,Gampaha,Home & Living,Furniture,Bookshelf,Ishara Madushan,7,80717.94,0.0,565025.55,158552.95,Card,2024,4,April,2024-04,Q2,0.2806120006431568,0.0,Premium
ORD-10435,2025-08-26,CUST-1287,Customer 1082,Consumer,Northern,Kilinochchi,Groceries,Beverages,Coffee Jar,Nimal Perera,2,2388.84,0.05,4538.8,957.78,Digital Wallet,2025,8,August,2025-08,Q3,0.21102053406186655,238.88400000000001,Low
ORD-10436,2024-02-27,CUST-1228,Customer 1405,Corporate,Western,Colombo,Fashion,Kids,Kids T-Shirt,Nimal Perera,3,6470.21,0.05,18440.11,1637.72,Digital Wallet,2024,2,February,2024-02,Q1,0.08881291922878985,970.5315,Medium
ORD-10437,2024-12-11,CUST-1032,Customer 1015,Corporate,Sabaragamuwa,Kegalle,Electronics,Mobile Phones,Redmi Note 13,Dilan Jayasinghe,6,62302.34,0.1,336432.66,88074.7,Cash,2024,12,December,2024-12,Q4,0.26178998198331876,37381.404,Premium
ORD-10438,2025-04-18,CUST-1271,Customer 1089,Consumer,Central,Nuwara Eliya,Fashion,Men,Casual Shirt,Ishara Madushan,6,9079.88,0.0,54479.31,3749.4,Digital Wallet,2025,4,April,2025-04,Q2,0.06882245755315183,0.0,High
ORD-10439,2024-04-26,CUST-1041,Customer 1429,Small Business,North Western,Puttalam,Groceries,Household,Detergent,Nimal Perera,7,4304.86,0.1,27120.61,4225.5,Card,2024,4,April,2024-04,Q2,0.15580401768249313,3013.402,Medium
ORD-10440,2024-05-06,CUST-1337,Customer 1273,Corporate,North Western,Puttalam,Electronics,Accessories,Wireless Mouse,Sachini Perera,6,73979.26,0.05,421681.81,39978.5,Card,2024,5,May,2024-05,Q2,0.09480726711925279,22193.778,Premium
ORD-10441,2025-01-27,CUST-1401,Customer 1274,Small Business,Central,Matale,Fashion,Women,Ladies Watch,Sachini Perera,5,13206.89,0.05,62732.71,8712.49,Bank Transfer,2025,1,January,2025-01,Q1,0.13888272959991685,3301.7225,High
ORD-10442,2025-10-02,CUST-1404,Customer 1376,Consumer,Southern,Matara,Fashion,Men,Casual Shirt,Kasun Silva,2,6707.68,0.1,12073.83,1406.1,Cash,2025,10,October,2025-10,Q4,0.11645848914553211,1341.536,Medium
ORD-10443,2024-02-27,CUST-1217,Customer 1154,Corporate,Central,Kandy,Home & Living,Furniture,Coffee Table,Dilan Jayasinghe,7,7067.68,0.0,49473.79,10235.67,Cash,2024,2,February,2024-02,Q1,0.20689075973358823,0.0,Medium
ORD-10444,2025-09-25,CUST-1076,Customer 1177,Corporate,Eastern,Trincomalee,Home & Living,Furniture,Bookshelf,Tharushi Fernando,2,54187.74,0.15,92119.16,17485.47,Cash,2025,9,September,2025-09,Q3,0.18981360663731628,16256.321999999998,High
ORD-10445,2025-05-27,CUST-1356,Customer 1400,Consumer,Western,Colombo,Fashion,Kids,Kids T-Shirt,Tharushi Fernando,7,15193.35,0.1,95718.09,19022.6,Card,2025,5,May,2025-05,Q2,0.19873568308770054,10635.345000000001,High
ORD-10446,2024-04-05,CUST-1134,Customer 1400,Small Business,Western,Kalutara,Home & Living,Furniture,Coffee Table,Nimal Perera,5,39568.35,0.05,187949.68,35669.95,Bank Transfer,2024,4,April,2024-04,Q2,0.18978457425413015,9892.087500000001,Premium
ORD-10447,2025-09-29,CUST-1063,Customer 1436,Small Business,Southern,Galle,Electronics,Laptops,ASUS VivoBook,Sachini Perera,4,50775.32,0.0,203101.28,45776.97,Card,2025,9,September,2025-09,Q3,0.2253898646035121,0.0,Premium
ORD-10448,2024-04-27,CUST-1216,Customer 1382,Consumer,Western,Gampaha,Electronics,Mobile Phones,Galaxy A15,Nimal Perera,4,160746.0,0.15,546536.41,91391.65,Card,2024,4,April,2024-04,Q2,0.16721969173105958,96447.59999999999,Premium
ORD-10449,2025-07-13,CUST-1337,Customer 1254,Small Business,Central,Kandy,Groceries,Snacks,Biscuits,Ishara Madushan,2,505.46,0.0,1010.93,146.99,Bank Transfer,2025,7,July,2025-07,Q3,0.14540076958839881,0.0,Low
ORD-10450,2025-08-23,CUST-1339,Customer 1162,Small Business,Sabaragamuwa,Ratnapura,Electronics,Mobile Phones,Redmi Note 13,Dilan Jayasinghe,4,165539.0,0.1,595940.4,149872.81,Card,2025,8,August,2025-08,Q3,0.25148959526825165,66215.6,Premium
ORD-10451,2025-05-02,CUST-1051,Customer 1071,Consumer,Western,Gampaha,Electronics,Mobile Phones,Nokia G42,Kasun Silva,4,146880.63,0.0,587522.51,138403.55,Digital Wallet,2025,5,May,2025-05,Q2,0.23557148474192074,0.0,Premium
ORD-10452,2024-08-24,CUST-1378,Customer 1069,Small Business,Sabaragamuwa,Kegalle,Groceries,Beverages,Mineral Water,Dilan Jayasinghe,3,3939.79,0.15,10046.47,1032.64,Card,2024,8,August,2024-08,Q3,0.10278635182307817,1772.9054999999998,Medium
ORD-10453,2024-09-28,CUST-1422,Customer 1328,Corporate,Southern,Galle,Home & Living,Furniture,Bookshelf,Kasun Silva,7,12766.74,0.05,84898.79,17922.33,Cash,2024,9,September,2024-09,Q3,0.2111023019291559,4468.3589999999995,High
ORD-10454,2024-07-07,CUST-1169,Customer 1010,Corporate,Eastern,Ampara,Home & Living,Appliances,Iron,Dilan Jayasinghe,2,38702.5,0.15,65794.25,12218.86,Digital Wallet,2024,7,July,2024-07,Q3,0.18571318922246247,11610.75,High
ORD-10455,2025-12-04,CUST-1085,Customer 1214,Corporate,Western,Colombo,Fashion,Women,Floral Dress,Kasun Silva,2,14834.41,0.0,29668.82,2673.54,Card,2025,12,December,2025-12,Q4,0.09011278507200489,0.0,Medium
ORD-10456,2025-03-22,CUST-1447,Customer 1441,Corporate,North Western,Kurunegala,Groceries,Household,Tissue Pack,Ishara Madushan,1,3870.51,0.1,3483.46,332.94,Digital Wallet,2025,3,March,2025-03,Q1,0.09557738570272085,387.05100000000004,Low
ORD-10457,2025-08-03,CUST-1292,Customer 1362,Consumer,Southern,Hambantota,Fashion,Women,Sandals,Nimal Perera,7,5897.89,0.1,37156.71,9236.91,Bank Transfer,2025,8,August,2025-08,Q3,0.248593322713448,4128.523,Medium
ORD-10458,2024-09-03,CUST-1343,Customer 1135,Corporate,Eastern,Batticaloa,Electronics,Laptops,Lenovo IdeaPad,Ishara Madushan,4,117390.64,0.0,469562.58,27986.91,Bank Transfer,2024,9,September,2024-09,Q3,0.05960208754283614,0.0,Premium
ORD-10459,2024-03-16,CUST-1145,Customer 1051,Small Business,Sabaragamuwa,Ratnapura,Home & Living,Kitchen,Blender,Kasun Silva,1,63444.86,0.0,63444.86,17893.85,Bank Transfer,2024,3,March,2024-03,Q1,0.2820378199274141,0.0,High
ORD-10460,2024-06-02,CUST-1289,Customer 1443,Corporate,Eastern,Ampara,Electronics,Mobile Phones,Nokia G42,Kasun Silva,2,25126.12,0.0,50252.25,6210.88,Card,2024,6,June,2024-06,Q2,0.12359406792730673,0.0,High
ORD-10461,2025-10-17,CUST-1032,Customer 1234,Small Business,Central,Nuwara Eliya,Fashion,Kids,Backpack,Nimal Perera,2,15269.54,0.0,30539.08,4896.35,Bank Transfer,2025,10,October,2025-10,Q4,0.16033063209500745,0.0,Medium
ORD-10462,2025-03-10,CUST-1289,Customer 1213,Corporate,Eastern,Ampara,Home & Living,Appliances,Vacuum Cleaner,Ishara Madushan,2,67938.72,0.05,129083.57,27920.25,Bank Transfer,2025,3,March,2025-03,Q1,0.21629592364078556,6793.872,High
ORD-10463,2024-03-26,CUST-1088,Customer 1072,Consumer,Central,Matale,Electronics,Mobile Phones,Galaxy A15,Ishara Madushan,2,66580.94,0.1,119845.7,23046.63,Card,2024,3,March,2024-03,Q1,0.19230251898900003,13316.188000000002,High
ORD-10464,2025-11-27,CUST-1013,Customer 1296,Small Business,Western,Kalutara,Groceries,Beverages,Fruit Juice,Kasun Silva,5,4968.01,0.15,21114.04,3875.6,Card,2025,11,November,2025-11,Q4,0.18355558670912814,3726.0075,Medium
ORD-10465,2024-10-11,CUST-1280,Customer 1034,Consumer,Southern,Hambantota,Home & Living,Furniture,Office Chair,Kasun Silva,1,54723.17,0.1,49250.86,6368.16,Card,2024,10,October,2024-10,Q4,0.12930048328090107,5472.317,Medium
ORD-10466,2024-08-07,CUST-1104,Customer 1379,Small Business,Sabaragamuwa,Ratnapura,Fashion,Men,Running Shoes,Sachini Perera,5,10395.05,0.0,51975.27,7329.18,Digital Wallet,2024,8,August,2024-08,Q3,0.14101283167937367,0.0,High
ORD-10467,2024-03-09,CUST-1391,Customer 1282,Consumer,Eastern,Batticaloa,Fashion,Women,Sandals,Kasun Silva,2,1469.27,0.05,2791.62,584.9,Digital Wallet,2024,3,March,2024-03,Q1,0.2095199203329966,146.927,Low
ORD-10468,2024-02-16,CUST-1330,Customer 1308,Consumer,Sabaragamuwa,Kegalle,Fashion,Men,Running Shoes,Sachini Perera,2,10972.92,0.05,20848.55,5162.46,Card,2024,2,February,2024-02,Q1,0.24761722038223283,1097.2920000000001,Medium
ORD-10469,2024-04-03,CUST-1143,Customer 1240,Small Business,Northern,Kilinochchi,Fashion,Men,Denim Jeans,Nimal Perera,5,15395.51,0.1,69279.8,10849.34,Digital Wallet,2024,4,April,2024-04,Q2,0.15660178002823333,7697.755000000001,High
ORD-10470,2025-03-28,CUST-1237,Customer 1219,Small Business,Sabaragamuwa,Ratnapura,Home & Living,Appliances,Iron,Kasun Silva,4,41880.95,0.0,167523.81,22283.21,Cash,2025,3,March,2025-03,Q1,0.13301518154344746,0.0,Premium
ORD-10471,2024-07-22,CUST-1409,Customer 1300,Consumer,Northern,Jaffna,Fashion,Kids,Kids T-Shirt,Tharushi Fernando,7,4619.39,0.05,30718.92,6252.87,Bank Transfer,2024,7,July,2024-07,Q3,0.20355110140590882,1616.7865000000002,Medium
ORD-10472,2024-08-05,CUST-1099,Customer 1197,Corporate,Central,Nuwara Eliya,Electronics,Accessories,USB-C Hub,Nimal Perera,4,91483.65,0.05,347637.85,67704.2,Bank Transfer,2024,8,August,2024-08,Q3,0.19475497273959094,18296.73,Premium
ORD-10473,2025-04-18,CUST-1033,Customer 1071,Consumer,Central,Kandy,Electronics,Laptops,Dell Inspiron,Sachini Perera,2,206562.05,0.05,392467.9,108076.71,Cash,2025,4,April,2025-04,Q2,0.2753771964535189,20656.205,Premium
ORD-10474,2025-03-07,CUST-1307,Customer 1010,Consumer,Western,Gampaha,Groceries,Household,Floor Cleaner,Dilan Jayasinghe,1,4040.49,0.1,3636.44,285.63,Digital Wallet,2025,3,March,2025-03,Q1,0.07854660052138905,404.049,Low
ORD-10475,2024-12-06,CUST-1009,Customer 1061,Small Business,Northern,Kilinochchi,Groceries,Beverages,Mineral Water,Sachini Perera,4,1859.36,0.05,7065.58,759.04,Card,2024,12,December,2024-12,Q4,0.10742784031884148,371.872,Low
ORD-10476,2025-07-04,CUST-1429,Customer 1434,Consumer,Central,Matale,Electronics,Mobile Phones,iPhone 13,Tharushi Fernando,5,49576.77,0.1,223095.46,31745.97,Bank Transfer,2025,7,July,2025-07,Q3,0.1422976962417792,24788.385,Premium
ORD-10477,2025-09-03,CUST-1251,Customer 1347,Consumer,Western,Colombo,Fashion,Men,Leather Belt,Sachini Perera,7,5070.5,0.05,33718.8,7461.76,Cash,2025,9,September,2025-09,Q3,0.2212937589712564,1774.6750000000002,Medium
ORD-10478,2024-10-15,CUST-1324,Customer 1199,Small Business,Eastern,Batticaloa,Fashion,Kids,Kids Shorts,Nimal Perera,3,1479.9,0.1,3995.72,342.65,Digital Wallet,2024,10,October,2024-10,Q4,0.0857542570550489,443.9700000000001,Low
ORD-10479,2024-09-10,CUST-1098,Customer 1439,Consumer,North Western,Kurunegala,Groceries,Beverages,Tea Pack,Tharushi Fernando,7,432.4,0.05,2875.49,800.99,Card,2024,9,September,2024-09,Q3,0.2785577414631941,151.34,Low
ORD-10480,2024-12-22,CUST-1420,Customer 1195,Corporate,Central,Matale,Fashion,Kids,Backpack,Kasun Silva,1,14603.12,0.05,13872.96,2345.67,Cash,2024,12,December,2024-12,Q4,0.16908215694415613,730.1560000000001,Medium
ORD-10481,2024-01-23,CUST-1044,Customer 1415,Corporate,Western,Gampaha,Groceries,Beverages,Tea Pack,Nimal Perera,6,2277.58,0.0,13665.46,787.35,Digital Wallet,2024,1,January,2024-01,Q1,0.05761606268651037,0.0,Medium
ORD-10482,2025-06-05,CUST-1333,Customer 1403,Consumer,Western,Gampaha,Groceries,Beverages,Tea Pack,Kasun Silva,2,4866.27,0.05,9245.9,1157.74,Card,2025,6,June,2025-06,Q2,0.12521658248520967,486.62700000000007,Low
ORD-10483,2024-04-09,CUST-1117,Customer 1068,Corporate,North Western,Puttalam,Electronics,Laptops,Lenovo IdeaPad,Dilan Jayasinghe,6,139933.44,0.2,671680.53,83239.79,Digital Wallet,2024,4,April,2024-04,Q2,0.12392765054541627,167920.12800000003,Premium
ORD-10484,2024-06-28,CUST-1358,Customer 1444,Consumer,Northern,Vavuniya,Fashion,Men,Leather Belt,Tharushi Fernando,3,17800.48,0.0,53401.45,13758.17,Digital Wallet,2024,6,June,2024-06,Q2,0.25763663720741664,0.0,High
ORD-10485,2024-08-10,CUST-1058,Customer 1185,Corporate,Southern,Galle,Groceries,Beverages,Fruit Juice,Dilan Jayasinghe,3,3270.58,0.1,8830.56,843.71,Bank Transfer,2024,8,August,2024-08,Q3,0.09554433693899368,981.174,Low
ORD-10486,2025-10-20,CUST-1097,Customer 1446,Consumer,Central,Matale,Electronics,Mobile Phones,Galaxy A15,Sachini Perera,6,109285.89,0.1,590143.8,30591.47,Bank Transfer,2025,10,October,2025-10,Q4,0.05183731490528241,65571.534,Premium
ORD-10487,2025-03-17,CUST-1092,Customer 1127,Corporate,Sabaragamuwa,Kegalle,Home & Living,Appliances,Standing Fan,Ishara Madushan,5,83908.38,0.15,356610.63,83177.83,Digital Wallet,2025,3,March,2025-03,Q1,0.2332455148630875,62931.285,Premium
ORD-10488,2025-08-30,CUST-1093,Customer 1019,Corporate,Eastern,Ampara,Groceries,Household,Dish Wash,Tharushi Fernando,6,4804.64,0.0,28827.85,5657.77,Cash,2025,8,August,2025-08,Q3,0.19626056053434443,0.0,Medium
ORD-10489,2024-11-20,CUST-1055,Customer 1436,Consumer,Northern,Vavuniya,Electronics,Accessories,Mechanical Keyboard,Dilan Jayasinghe,1,219748.93,0.0,219748.93,34343.56,Card,2024,11,November,2024-11,Q4,0.15628544812482134,0.0,Premium
